folio,incidente_c4,fecha_creacion,latitud,longitud
C5/200820/05383,Encharcamiento,2020-08-20,19.30388,-99.06212
C5/200820/05567,Encharcamiento,2020-08-20,19.28358,-99.03219
C5/200820/05066,Inundacion,2020-08-20,19.29881,-99.04462
C5/200820/05096,Inundacion,2020-08-20,19.29521,-99.06306
C5/200820/05108,Inundacion,2020-08-20,19.30901,-99.04258
C5/200820/05143,Inundacion,2020-08-20,19.30569,-99.0452
C5/200820/05173,Inundacion,2020-08-20,19.31769,-99.04259
C5/200820/05186,Inundacion,2020-08-20,19.25592,-99.07591
C5/200820/05204,Inundacion,2020-08-20,19.30008,-99.06243
C5/200820/05211,Inundacion,2020-08-20,19.31315,-99.04158
C5/200820/05235,Inundacion,2020-08-20,19.30008,-99.06243
C5/200820/05236,Inundacion,2020-08-20,19.30569,-99.0452
C5/200820/05247,Inundacion,2020-08-20,19.30252,-99.06373
C5/200820/05257,Inundacion,2020-08-20,19.31315,-99.04158
C5/200820/05284,Inundacion,2020-08-20,19.31315,-99.04158
C5/200820/05295,Inundacion,2020-08-20,19.29804,-99.04869
C5/200820/05300,Inundacion,2020-08-20,19.31066,-99.04121
C5/200820/05322,Inundacion,2020-08-20,19.29797,-99.05482
C5/200820/05360,Inundacion,2020-08-20,19.29611,-99.04806
C5/200820/05364,Inundacion,2020-08-20,19.31315,-99.04158
C5/200820/05408,Inundacion,2020-08-20,19.31066,-99.04121
C5/200820/05426,Inundacion,2020-08-20,19.25692,-99.07692
C5/200820/05474,Inundacion,2020-08-20,19.29913,-99.05535
C5/200820/05501,Inundacion,2020-08-20,19.29295,-99.05638
C5/200820/05575,Inundacion,2020-08-20,19.29797,-99.05482
C5/200820/05614,Inundacion,2020-08-20,19.24809,-99.07201
C5/200820/05642,Inundacion,2020-08-20,19.31095,-99.04102
C5/200820/05720,Inundacion,2020-08-20,19.25328,-99.07945
C5/200820/05728,Inundacion,2020-08-20,19.24665,-99.07557
C5/200820/05775,Inundacion,2020-08-20,19.25592,-99.07591
C5/200820/06322,Inundacion,2020-08-20,19.31487,-99.23429
C5/200804/06338,Encharcamiento,2020-08-04,19.23094,-99.12336
C5/200804/06365,Encharcamiento,2020-08-04,19.19902,-99.1389
C5/200804/06410,Encharcamiento,2020-08-04,19.2303,-99.11998
C5/200804/06411,Encharcamiento,2020-08-04,19.23094,-99.12336
C5/200804/06721,Encharcamiento,2020-08-04,19.25445,-99.12638
C5/200804/06764,Encharcamiento,2020-08-04,19.25773,-99.12588
C5/200811/06032,Inundacion,2020-08-11,19.44584,-99.10462
C5/200811/06768,Inundacion,2020-08-11,19.43646,-99.11911
C5/200811/06806,Inundacion,2020-08-11,19.42856,-99.09385
C5/200811/06281,Inundacion,2020-08-11,19.42719,-99.12104
C5/200811/06362,Inundacion,2020-08-11,19.4334,-99.10349
C5/200811/07034,Inundacion,2020-08-11,19.46402,-99.13927
C5/200811/06384,Inundacion,2020-08-11,19.44368,-99.13175
C5/200811/06398,Inundacion,2020-08-11,19.43188,-99.10046
C5/200811/06411,Inundacion,2020-08-11,19.43033,-99.10791
C5/200811/06457,Inundacion,2020-08-11,19.44215,-99.11277
C5/200811/06521,Inundacion,2020-08-11,19.43638,-99.11259
C5/200811/06528,Inundacion,2020-08-11,19.43429,-99.11106
C5/200811/06553,Inundacion,2020-08-11,19.42719,-99.12104
C5/200816/03471,Encharcamiento,2020-08-16,19.36585,-99.20534
C5/200811/06574,Inundacion,2020-08-11,19.47195,-99.14684
C5/200811/06576,Inundacion,2020-08-11,19.46344,-99.14498
C5/200811/06609,Inundacion,2020-08-11,19.43462,-99.12
C5/200811/06610,Inundacion,2020-08-11,19.42552,-99.12646
C5/200811/06677,Inundacion,2020-08-11,19.4366,-99.12039
C5/200811/06646,Inundacion,2020-08-11,19.43462,-99.12
C5/200811/06648,Inundacion,2020-08-11,19.44734,-99.12083
C5/200811/06669,Inundacion,2020-08-11,19.46621,-99.13004
C5/200811/06683,Inundacion,2020-08-11,19.46516,-99.12275
C5/200811/06695,Inundacion,2020-08-11,19.46026,-99.12743
C5/200811/06703,Inundacion,2020-08-11,19.45963,-99.11048
C5/200811/06723,Inundacion,2020-08-11,19.47106,-99.13914
C5/200811/06737,Inundacion,2020-08-11,19.44181,-99.15367
C5/200811/06760,Inundacion,2020-08-11,19.46706,-99.13548
C5/200811/06761,Inundacion,2020-08-11,19.46344,-99.14498
C5/200811/06772,Inundacion,2020-08-11,19.45672,-99.12568
C5/200811/06773,Inundacion,2020-08-11,19.46,-99.13826
C5/200811/06788,Inundacion,2020-08-11,19.4366,-99.12039
C5/200811/06417,Encharcamiento,2020-08-11,19.50512,-99.20798
C5/200811/06343,Encharcamiento,2020-08-11,19.42414,-99.10763
C5/200814/05381,Inundacion,2020-08-14,19.41889,-99.06703
C5/200814/04988,Inundacion,2020-08-14,19.46516,-99.12275
C5/200816/04466,Encharcamiento,2020-08-16,19.46465,-99.14376
C5/200804/06898,Desborde canal rio presa,2020-08-04,19.23094,-99.12336
C5/200811/06789,Inundacion,2020-08-11,19.47478,-99.15506
C5/200811/06794,Inundacion,2020-08-11,19.46618,-99.13801
C5/200811/06810,Inundacion,2020-08-11,19.43671,-99.12165
C5/200811/06828,Inundacion,2020-08-11,19.46194,-99.12876
C5/200811/06840,Inundacion,2020-08-11,19.46516,-99.12275
C5/200811/06853,Inundacion,2020-08-11,19.44336,-99.14475
C5/200811/06906,Inundacion,2020-08-11,19.47316,-99.12855
C5/200811/06921,Inundacion,2020-08-11,19.43646,-99.11911
C5/200811/06932,Inundacion,2020-08-11,19.44336,-99.14475
C5/200811/06944,Inundacion,2020-08-11,19.3788,-99.15291
C5/200811/06988,Inundacion,2020-08-11,19.43573,-99.12172
C5/200811/06999,Inundacion,2020-08-11,19.45354,-99.15647
C5/200811/07019,Inundacion,2020-08-11,19.46,-99.13826
C5/200811/07043,Inundacion,2020-08-11,19.43573,-99.12172
C5/200811/07064,Inundacion,2020-08-11,19.43573,-99.12172
C5/200811/07062,Inundacion,2020-08-11,19.47425,-99.15158
C5/200811/07070,Inundacion,2020-08-11,19.46629,-99.13085
C5/200811/07077,Inundacion,2020-08-11,19.46845,-99.15035
C5/200811/07086,Inundacion,2020-08-11,19.43687,-99.12299
C5/200811/07103,Inundacion,2020-08-11,19.45672,-99.12568
C5/200811/07154,Inundacion,2020-08-11,19.46064,-99.1419
C5/200811/07219,Inundacion,2020-08-11,19.46333,-99.1393
C5/200811/07265,Inundacion,2020-08-11,19.43671,-99.12165
C5/200811/07296,Inundacion,2020-08-11,19.43687,-99.12299
C5/200804/06849,Inundacion,2020-08-04,19.19568,-99.14848
C5/200804/06929,Inundacion,2020-08-04,19.201,-99.13765
C5/200804/06983,Inundacion,2020-08-04,19.23131,-99.12625
C5/200804/07071,Inundacion,2020-08-04,19.2013,-99.14107
C5/200814/08112,Encharcamiento,2020-08-14,19.45365,-99.13056
C5/200804/07432,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/07574,Inundacion,2020-08-04,19.19231,-99.09862
C5/200805/07485,Inundacion,2020-08-05,19.25235,-99.17147
C5/200804/07282,Desborde canal rio presa,2020-08-04,19.21488,-99.12643
C5/200816/06443,Encharcamiento,2020-08-16,19.39189,-99.13769
C5/200820/06077,Inundacion,2020-08-20,19.31487,-99.23429
C5/200820/06754,Inundacion,2020-08-20,19.31487,-99.23429
C5/200811/07373,Encharcamiento,2020-08-11,19.43573,-99.12172
C5/200811/06813,Encharcamiento,2020-08-11,19.4544,-99.13104
C5/200811/06873,Encharcamiento,2020-08-11,19.44534,-99.12347
C5/200811/06992,Encharcamiento,2020-08-11,19.45014,-99.11288
C5/200811/07408,Inundacion,2020-08-11,19.44062,-99.13926
C5/200811/07413,Inundacion,2020-08-11,19.43671,-99.12165
C5/200811/07462,Inundacion,2020-08-11,19.45936,-99.13715
C5/200811/06698,Inundacion,2020-08-11,19.44336,-99.14475
C5/200811/06490,Inundacion,2020-08-11,19.44057,-99.11882
C5/200811/06328,Inundacion,2020-08-11,19.43462,-99.12
C5/200811/06352,Inundacion,2020-08-11,19.44532,-99.11155
C5/200811/06435,Inundacion,2020-08-11,19.42571,-99.1125
C5/200811/06448,Inundacion,2020-08-11,19.43057,-99.11248
C5/200811/06452,Inundacion,2020-08-11,19.44865,-99.12043
C5/200811/06461,Inundacion,2020-08-11,19.44673,-99.1219
C5/200811/06713,Inundacion,2020-08-11,19.43671,-99.12165
C5/200811/06665,Inundacion,2020-08-11,19.44925,-99.11468
C5/200811/06503,Inundacion,2020-08-11,19.46344,-99.14498
C5/200811/06505,Inundacion,2020-08-11,19.43958,-99.12874
C5/200811/06507,Inundacion,2020-08-11,19.43884,-99.13233
C5/200811/06513,Inundacion,2020-08-11,19.44091,-99.11221
C5/200811/06744,Inundacion,2020-08-11,19.4558,-99.11407
C5/200811/06566,Inundacion,2020-08-11,19.44925,-99.11468
C5/200811/06575,Inundacion,2020-08-11,19.44408,-99.12207
C5/200811/06611,Inundacion,2020-08-11,19.44007,-99.11352
C5/200811/06617,Inundacion,2020-08-11,19.42712,-99.12659
C5/200811/06620,Inundacion,2020-08-11,19.44817,-99.12822
C5/200811/06628,Inundacion,2020-08-11,19.43848,-99.11916
C5/200811/06630,Inundacion,2020-08-11,19.44734,-99.12083
C5/200811/06649,Inundacion,2020-08-11,19.43854,-99.11776
C5/200811/06651,Inundacion,2020-08-11,19.44857,-99.13303
C5/200811/06658,Inundacion,2020-08-11,19.45354,-99.15647
C5/200811/06731,Inundacion,2020-08-11,19.44673,-99.1219
C5/200811/06689,Inundacion,2020-08-11,19.44628,-99.15225
C5/200811/06778,Inundacion,2020-08-11,19.46603,-99.11702
C5/200811/06769,Inundacion,2020-08-11,19.45497,-99.11431
C5/200814/05430,Inundacion,2020-08-14,19.45088,-99.13714
C5/200814/08695,Inundacion,2020-08-14,19.46465,-99.14376
C5/200811/06790,Inundacion,2020-08-11,19.46309,-99.12877
C5/200811/06804,Inundacion,2020-08-11,19.44476,-99.14176
C5/200811/06847,Inundacion,2020-08-11,19.46,-99.13826
C5/200811/06849,Inundacion,2020-08-11,19.4415,-99.15194
C5/200811/06866,Inundacion,2020-08-11,19.45936,-99.13715
C5/200811/06868,Inundacion,2020-08-11,19.45921,-99.13504
C5/200811/06870,Inundacion,2020-08-11,19.46333,-99.13191
C5/200811/06886,Inundacion,2020-08-11,19.43462,-99.12
C5/200727/06269,Encharcamiento,2020-07-27,19.46769,-99.137
C5/200820/05490,Encharcamiento,2020-08-20,19.25367,-99.10108
C5/200820/05582,Encharcamiento,2020-08-20,19.24665,-99.07557
C5/200811/06888,Inundacion,2020-08-11,19.44925,-99.11468
C5/200811/06895,Inundacion,2020-08-11,19.44734,-99.12083
C5/200811/06935,Inundacion,2020-08-11,19.45936,-99.13715
C5/200811/06939,Inundacion,2020-08-11,19.45672,-99.12568
C5/200811/07005,Inundacion,2020-08-11,19.46382,-99.13309
C5/200811/07050,Inundacion,2020-08-11,19.44024,-99.11579
C5/200812/00011,Inundacion,2020-08-12,19.43573,-99.12172
C5/200811/07074,Inundacion,2020-08-11,19.44695,-99.12327
C5/200811/07148,Inundacion,2020-08-11,19.44865,-99.12043
C5/200811/07281,Inundacion,2020-08-11,19.44287,-99.13336
C5/200811/07434,Inundacion,2020-08-11,19.44254,-99.1281
C5/200811/07554,Inundacion,2020-08-11,19.44759,-99.12186
C5/200811/07588,Inundacion,2020-08-11,19.45329,-99.15488
C5/200811/07594,Inundacion,2020-08-11,19.44759,-99.12186
C5/200804/05623,Inundacion,2020-08-04,19.19456,-99.14216
C5/200804/07197,Inundacion,2020-08-04,19.25773,-99.12588
C5/200804/05772,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/05773,Inundacion,2020-08-04,19.24531,-99.11126
C5/200804/06038,Inundacion,2020-08-04,19.20443,-99.13632
C5/200804/06052,Inundacion,2020-08-04,19.24509,-99.07412
C5/200804/06176,Inundacion,2020-08-04,19.24917,-99.07692
C5/200804/06659,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/06281,Inundacion,2020-08-04,19.21488,-99.12643
C5/200804/06343,Inundacion,2020-08-04,19.25158,-99.12855
C5/200804/06451,Inundacion,2020-08-04,19.24888,-99.12233
C5/200805/01735,Encharcamiento,2020-08-05,19.25445,-99.12638
C5/200804/06526,Encharcamiento,2020-08-04,19.25445,-99.12638
C5/200804/06445,Desborde canal rio presa,2020-08-04,19.24712,-99.12564
C5/200804/05932,Desborde canal rio presa,2020-08-04,19.23094,-99.12336
C5/200804/06381,Desborde canal rio presa,2020-08-04,19.24712,-99.12564
C5/200804/06418,Desborde canal rio presa,2020-08-04,19.24834,-99.11935
C5/200804/06432,Desborde canal rio presa,2020-08-04,19.24712,-99.12564
C5/200804/06452,Desborde canal rio presa,2020-08-04,19.24454,-99.11288
C5/200804/06454,Desborde canal rio presa,2020-08-04,19.24368,-99.11882
C5/200804/06498,Desborde canal rio presa,2020-08-04,19.24712,-99.12564
C5/200804/06593,Desborde canal rio presa,2020-08-04,19.24454,-99.11288
C5/200804/06707,Desborde canal rio presa,2020-08-04,19.24531,-99.11126
C5/200804/06740,Desborde canal rio presa,2020-08-04,19.23094,-99.12336
C5/200804/06630,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/06704,Inundacion,2020-08-04,19.25047,-99.12325
C5/200804/06676,Inundacion,2020-08-04,19.25676,-99.13215
C5/200804/06687,Inundacion,2020-08-04,19.25642,-99.13005
C5/200804/06982,Inundacion,2020-08-04,19.25762,-99.12788
C5/200804/06986,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/06743,Inundacion,2020-08-04,19.25773,-99.12588
C5/200804/06751,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/06791,Inundacion,2020-08-04,19.25676,-99.13215
C5/200804/06838,Inundacion,2020-08-04,19.24869,-99.12845
C5/200804/06879,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/06952,Inundacion,2020-08-04,19.25434,-99.12534
C5/200804/06963,Inundacion,2020-08-04,19.25676,-99.13215
C5/200804/06994,Inundacion,2020-08-04,19.26038,-99.12679
C5/200804/07075,Inundacion,2020-08-04,19.25773,-99.12588
C5/200804/07032,Inundacion,2020-08-04,19.25676,-99.13215
C5/200804/07085,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/07095,Inundacion,2020-08-04,19.25445,-99.12638
C5/200804/07122,Inundacion,2020-08-04,19.18614,-99.15069
C5/200804/07206,Inundacion,2020-08-04,19.25676,-99.13215
C5/200731/06647,Encharcamiento,2020-07-31,19.362,-99.13378
C5/200731/06693,Encharcamiento,2020-07-31,19.37384,-99.1433
C5/200731/06807,Encharcamiento,2020-07-31,19.36718,-99.12214
C5/200731/06738,Encharcamiento,2020-07-31,19.34674,-99.12062
C5/200731/06796,Encharcamiento,2020-07-31,19.36718,-99.12214
C5/200731/06832,Encharcamiento,2020-07-31,19.34921,-99.14394
C5/200731/06867,Encharcamiento,2020-07-31,19.37979,-99.13364
C5/200731/06704,Inundacion,2020-07-31,19.37709,-99.15162
C5/200731/06829,Inundacion,2020-07-31,19.33072,-99.07427
C5/200731/06851,Inundacion,2020-07-31,19.37434,-99.14562
C5/200810/07336,Inundacion,2020-08-10,19.24275,-99.10524
C5/200731/07046,Encharcamiento,2020-07-31,19.33676,-99.13181
C5/200810/01218,Encharcamiento,2020-08-10,19.37023,-99.14099
C5/200810/01385,Encharcamiento,2020-08-10,19.37189,-99.14037
C5/200810/02319,Encharcamiento,2020-08-10,19.50862,-99.20702
C5/200731/06795,Inundacion,2020-07-31,19.32176,-99.0645
C5/200731/06813,Inundacion,2020-07-31,19.32378,-99.09882
C5/200731/06819,Inundacion,2020-07-31,19.37546,-99.15264
C5/200731/06836,Inundacion,2020-07-31,19.31551,-99.07355
C5/200731/06844,Inundacion,2020-07-31,19.37434,-99.14562
C5/200731/06855,Inundacion,2020-07-31,19.33931,-99.13172
C5/200731/06904,Inundacion,2020-07-31,19.31551,-99.07355
C5/200731/06908,Inundacion,2020-07-31,19.32726,-99.10078
C5/200731/06926,Inundacion,2020-07-31,19.34043,-99.13753
C5/200731/06924,Inundacion,2020-07-31,19.34346,-99.11963
C5/200731/06980,Inundacion,2020-07-31,19.34346,-99.11963
C5/200731/07008,Inundacion,2020-07-31,19.35926,-99.13053
C5/200731/07027,Inundacion,2020-07-31,19.37663,-99.13489
C5/200731/07098,Inundacion,2020-07-31,19.37985,-99.13462
C5/200731/07106,Inundacion,2020-07-31,19.34499,-99.11754
C5/200731/07672,Inundacion,2020-07-31,19.32932,-99.07732
C5/200731/07675,Inundacion,2020-07-31,19.33097,-99.12345
C5/200815/08623,Encharcamiento,2020-08-15,19.3633,-99.16369
C5/200731/07687,Inundacion,2020-07-31,19.37663,-99.13489
C5/200731/07698,Inundacion,2020-07-31,19.34346,-99.11963
C5/200731/07702,Inundacion,2020-07-31,19.32836,-99.07163
C5/200731/07710,Inundacion,2020-07-31,19.32662,-99.07235
C5/200731/07729,Inundacion,2020-07-31,19.31551,-99.07355
C5/200731/07738,Inundacion,2020-07-31,19.31752,-99.08594
C5/200731/07746,Inundacion,2020-07-31,19.34499,-99.11754
C5/200731/07753,Inundacion,2020-07-31,19.32836,-99.07163
C5/200731/07766,Inundacion,2020-07-31,19.32836,-99.07163
C5/200731/07773,Inundacion,2020-07-31,19.31551,-99.07355
C5/200731/07781,Inundacion,2020-07-31,19.34346,-99.11963
C5/200731/07783,Inundacion,2020-07-31,19.34346,-99.11963
C5/200731/07806,Inundacion,2020-07-31,19.31752,-99.08594
C5/200731/07830,Inundacion,2020-07-31,19.34036,-99.10928
C5/200731/07888,Inundacion,2020-07-31,19.34078,-99.11037
C5/200812/00477,Inundacion,2020-08-12,19.46309,-99.12877
C5/200812/00481,Inundacion,2020-08-12,19.43573,-99.12172
C5/200812/00535,Inundacion,2020-08-12,19.43573,-99.12172
C5/200812/00510,Inundacion,2020-08-12,19.43671,-99.12165
C5/200812/00518,Inundacion,2020-08-12,19.46263,-99.14359
C5/200731/07885,Encharcamiento,2020-07-31,19.37291,-99.14274
C5/200731/08004,Encharcamiento,2020-07-31,19.35699,-99.15399
C5/200731/07925,Inundacion,2020-07-31,19.32662,-99.07235
C5/200731/07978,Inundacion,2020-07-31,19.32662,-99.07235
C5/200731/07967,Inundacion,2020-07-31,19.34346,-99.11963
C5/200731/07974,Inundacion,2020-07-31,19.36454,-99.14887
C5/200731/07981,Inundacion,2020-07-31,19.37413,-99.14396
C5/200731/07988,Inundacion,2020-07-31,19.32662,-99.07235
C5/200731/08001,Inundacion,2020-07-31,19.32836,-99.07163
C5/200731/08008,Inundacion,2020-07-31,19.33072,-99.07427
C5/200731/08029,Inundacion,2020-07-31,19.32836,-99.07163
C5/200731/08032,Inundacion,2020-07-31,19.39371,-99.14485
C5/200731/08036,Inundacion,2020-07-31,19.39559,-99.14434
C5/200731/08062,Inundacion,2020-07-31,19.36479,-99.15043
C5/200731/08106,Inundacion,2020-07-31,19.36479,-99.15043
C5/200731/08146,Inundacion,2020-07-31,19.36454,-99.14887
C5/200731/08183,Inundacion,2020-07-31,19.32662,-99.07235
C5/200731/08185,Inundacion,2020-07-31,19.39559,-99.14434
C5/200731/08171,Inundacion,2020-07-31,19.32662,-99.07235
C5/200731/08203,Inundacion,2020-07-31,19.32836,-99.07163
C5/200815/08646,Inundacion,2020-08-15,19.35444,-99.23667
C5/200804/07413,Inundacion,2020-08-04,19.25773,-99.12588
C5/200805/01713,Inundacion,2020-08-05,19.1961,-99.14708
C5/200805/01744,Inundacion,2020-08-05,19.23094,-99.12336
C5/200810/07303,Inundacion,2020-08-10,19.24275,-99.10524
C5/200810/04742,Inundacion,2020-08-10,19.24827,-98.99469
C5/200821/01272,Encharcamiento,2020-08-21,19.24665,-99.07557
C5/200810/04823,Inundacion,2020-08-10,19.2475,-98.99498
C5/200810/06227,Encharcamiento,2020-08-10,19.44667,-99.20747
C5/200810/07447,Encharcamiento,2020-08-10,19.24275,-99.10524
C5/200821/05413,Encharcamiento,2020-08-21,19.34306,-99.03527
C5/200805/06978,Encharcamiento,2020-08-05,19.25349,-99.17099
C5/200810/05566,Inundacion,2020-08-10,19.24452,-99.24037
C5/200810/07016,Inundacion,2020-08-10,19.24887,-99.02628
C5/200813/05774,Inundacion,2020-08-13,19.38988,-99.0721
C5/200826/04130,Encharcamiento,2020-08-26,19.24352,-99.05518
C5/200826/04455,Encharcamiento,2020-08-26,19.27946,-99.11128
C5/200814/06248,Inundacion,2020-08-14,19.45837,-99.11292
C5/200814/06323,Inundacion,2020-08-14,19.35937,-99.1823
C5/200806/06011,Inundacion,2020-08-06,19.26976,-99.13432
C5/200806/05776,Inundacion,2020-08-06,19.25445,-99.12638
C5/200806/05930,Inundacion,2020-08-06,19.26038,-99.12679
C5/200806/05944,Inundacion,2020-08-06,19.2574,-99.12909
C5/200806/06095,Inundacion,2020-08-06,19.24665,-99.07557
C5/200828/00991,Inundacion,2020-08-28,19.36,-98.99518
C5/200817/02602,Encharcamiento,2020-08-17,19.36364,-99.14575
C5/200816/06179,Encharcamiento,2020-08-16,19.39189,-99.13769
C5/200812/01610,Encharcamiento,2020-08-12,19.49419,-99.15534
C5/200817/04725,Encharcamiento,2020-08-17,19.29706,-99.13754
C5/200825/01643,Encharcamiento,2020-08-25,19.26335,-99.18112
C5/200815/09275,Inundacion,2020-08-15,19.36343,-99.26288
C5/200814/05392,Inundacion,2020-08-14,19.44488,-99.09427
C5/200814/05458,Inundacion,2020-08-14,19.45801,-99.13183
C5/200814/05422,Inundacion,2020-08-14,19.44584,-99.10462
C5/200814/05050,Encharcamiento,2020-08-14,19.43053,-99.10122
C5/200814/05890,Encharcamiento,2020-08-14,19.30186,-99.03953
C5/200814/08635,Encharcamiento,2020-08-14,19.46465,-99.14376
C5/200814/06070,Inundacion,2020-08-14,19.44696,-99.10798
C5/200823/07217,Encharcamiento,2020-08-23,19.36665,-99.17448
C5/200817/05981,Encharcamiento,2020-08-17,19.51096,-99.20178
C5/200825/06456,Inundacion,2020-08-25,19.27298,-99.17127
C5/200825/06510,Inundacion,2020-08-25,19.27298,-99.17127
C5/200825/06836,Inundacion,2020-08-25,19.24452,-99.24037
C5/200825/06905,Inundacion,2020-08-25,19.24452,-99.24037
C5/200825/06317,Inundacion,2020-08-25,19.28593,-99.16403
C5/200825/06338,Inundacion,2020-08-25,19.25445,-99.12638
C5/200825/06352,Inundacion,2020-08-25,19.27447,-99.15928
C5/200825/06359,Inundacion,2020-08-25,19.28044,-99.16897
C5/200825/06371,Inundacion,2020-08-25,19.25773,-99.12588
C5/200825/06399,Inundacion,2020-08-25,19.25445,-99.12638
C5/200825/06422,Inundacion,2020-08-25,19.26622,-99.12139
C5/200825/06426,Inundacion,2020-08-25,19.28593,-99.16403
C5/200825/06494,Inundacion,2020-08-25,19.27318,-99.12361
C5/200825/06506,Inundacion,2020-08-25,19.25434,-99.12534
C5/200825/06534,Inundacion,2020-08-25,19.28593,-99.16403
C5/200825/06574,Inundacion,2020-08-25,19.24869,-99.12845
C5/200825/06642,Inundacion,2020-08-25,19.25762,-99.12788
C5/200831/04984,Inundacion,2020-08-31,19.28606,-99.10583
C5/200831/06733,Encharcamiento,2020-08-31,19.25367,-99.10108
C5/200831/06559,Inundacion,2020-08-31,19.39563,-99.06392
C5/200829/07824,Inundacion,2020-08-29,19.25445,-99.12638
C5/200829/07828,Inundacion,2020-08-29,19.24637,-99.10535
C5/200829/07702,Encharcamiento,2020-08-29,19.25349,-99.13416
C5/200831/06656,Inundacion,2020-08-31,19.39531,-99.06177
C5/200831/02461,Inundacion,2020-08-31,19.39078,-99.25347
C5/200902/05054,Encharcamiento,2020-09-02,19.35361,-99.01139
